  606.00, 3349.26
  607.00, 3361.94
  608.00, 3351.70
  609.00, 3343.43
  610.00, 3362.76
  611.00, 3556.54
  612.00, 3497.74
  613.00, 3417.03
  614.00, 3389.72
  615.00, 3393.82
  616.00, 3362.81
  617.00, 3324.91
  618.00, 3323.75
  619.00, 3359.95
  620.00, 3318.32
  621.00, 3356.94
  622.00, 3347.52
  623.00, 3373.98
  624.00, 3398.68
  625.00, 3372.40
  626.00, 3387.30
  627.00, 3396.63
  628.00, 3416.55
  629.00, 3413.12
  630.00, 3428.45
  631.00, 3474.23
  632.00, 3408.22
  633.00, 3384.19
  634.00, 3406.60
  635.00, 3407.72
  636.00, 3381.62
  637.00, 3371.15
  638.00, 3394.75
  639.00, 3361.12
  640.00, 3381.05
  641.00, 3353.98
  642.00, 3289.11
  643.00, 3320.00
  644.00, 3266.01
  645.00, 3235.89
  646.00, 3229.06
  647.00, 3208.53
  648.00, 3166.14
  649.00, 3136.09
  650.00, 3107.07
  651.00, 3099.16
  652.00, 3067.31
  653.00, 3043.36
  654.00, 3011.05
  655.00, 2971.29
  656.00, 2943.59
  657.00, 2933.16
  658.00, 2909.99
  659.00, 2859.96
  660.00, 2830.38
  661.00, 2812.43
  662.00, 2803.83
  663.00, 2806.81
  664.00, 2755.02
  665.00, 2718.31
  666.00, 2726.73
  667.00, 2703.92
  668.00, 2678.01
  669.00, 2681.98
  670.00, 2654.41
  671.00, 2649.98
  672.00, 2630.31
  673.00, 2612.85
  674.00, 2635.91
  675.00, 2579.81
  676.00, 2599.61
  677.00, 2591.62
  678.00, 2584.51
  679.00, 2564.51
  680.00, 2555.32
  681.00, 2555.00
  682.00, 2537.36
  683.00, 2537.06
  684.00, 2533.63
  685.00, 2512.68
  686.00, 2520.54
  687.00, 2530.73
  688.00, 2514.88
  689.00, 2546.79
  690.00, 2509.76
  691.00, 2518.61
  692.00, 2540.24
  693.00, 2532.27
  694.00, 2528.30
  695.00, 2532.33
  696.00, 2495.00
  697.00, 2559.21
  698.00, 2541.87
  699.00, 2545.71
  700.00, 2499.97
  701.00, 2530.68
  702.00, 2515.08
  703.00, 2490.45
  704.00, 2490.66
  705.00, 2484.56
  706.00, 2451.80
  707.00, 2474.95
  708.00, 2459.51
  709.00, 2487.39
  710.00, 2438.70
  711.00, 2434.82
  712.00, 2430.93
  713.00, 2374.49
  714.00, 2377.32
  715.00, 2343.89
  716.00, 2289.68
  717.00, 2277.31
  718.00, 2248.96
  719.00, 2228.47
  720.00, 2202.20
  721.00, 2158.01
  722.00, 2129.79
  723.00, 2089.66
  724.00, 2081.09
  725.00, 2082.55
  726.00, 2023.54
  727.00, 1987.63
  728.00, 1978.62
  729.00, 1960.81
  730.00, 1939.35
  731.00, 1922.73
  732.00, 1907.75
  733.00, 1908.96
  734.00, 1888.40
  735.00, 1850.60
  736.00, 1842.08
  737.00, 1801.70
  738.00, 1802.82
  739.00, 1757.56
  740.00, 1779.04
  741.00, 1757.99
  742.00, 1728.68
  743.00, 1741.23
  744.00, 1700.59
  745.00, 1676.52
  746.00, 1654.41
  747.00, 1637.72
  748.00, 1627.66
  749.00, 1612.62
  750.00, 1595.70
  751.00, 1568.17
  752.00, 1574.36
  753.00, 1539.09
  754.00, 1526.13
  755.00, 1511.93
  756.00, 1505.52
  757.00, 1499.42
  758.00, 1508.31
  759.00, 1487.01
  760.00, 1464.48
  761.00, 1465.20
  762.00, 1447.08
  763.00, 1423.13
  764.00, 1416.17
  765.00, 1402.53
  766.00, 1381.84
  767.00, 1400.96
  768.00, 1384.70
  769.00, 1377.31
  770.00, 1359.88
  771.00, 1348.25
  772.00, 1331.07
  773.00, 1344.82
  774.00, 1324.61
  775.00, 1294.91
  776.00, 1269.72
  777.00, 1292.44
  778.00, 1267.08
  779.00, 1262.83
  780.00, 1249.72
  781.00, 1236.19
  782.00, 1248.20
  783.00, 1223.92
  784.00, 1241.75
  785.00, 1238.51
  786.00, 1258.70
  787.00, 1252.81
  788.00, 1249.48
  789.00, 1269.13
  790.00, 1248.67
  791.00, 1248.10
  792.00, 1263.68
  793.00, 1261.42
  794.00, 1265.76
  795.00, 1260.49
  796.00, 1252.90
  797.00, 1255.27
  798.00, 1266.96
  799.00, 1248.94
  800.00, 1259.38
  801.00, 1252.48
  802.00, 1222.51
  803.00, 1227.86
  804.00, 1211.58
  805.00, 1207.78
  806.00, 1210.87
  807.00, 1189.57
  808.00, 1180.78
  809.00, 1171.38
  810.00, 1153.14
  811.00, 1144.69
  812.00, 1129.59
  813.00, 1112.99
  814.00, 1102.57
  815.00, 1095.43
  816.00, 1074.24
  817.00, 1057.64
  818.00, 1043.08
  819.00, 1048.47
  820.00, 1038.53
  821.00, 1000.26
  822.00,  975.16
  823.00,  980.11
  824.00,  961.31
  825.00,  941.26
  826.00,  942.02
  827.00,  934.32
  828.00,  915.33
  829.00,  898.14
  830.00,  887.45
  831.00,  872.19
  832.00,  864.03
  833.00,  846.02
  834.00,  844.13
  835.00,  838.88
  836.00,  811.04
  837.00,  808.70
  838.00,  790.20
  839.00,  778.85
  840.00,  769.13
  841.00,  753.00
  842.00,  753.68
  843.00,  749.12
  844.00,  727.07
  845.00,  722.56
  846.00,  702.55
  847.00,  698.52
  848.00,  686.03
  849.00,  685.74
  850.00,  669.78
  851.00,  665.05
  852.00,  660.67
  853.00,  656.76
  854.00,  646.69
  855.00,  651.12
  856.00,  637.76
  857.00,  625.72
  858.00,  615.78
  859.00,  611.64
  860.00,  608.31
  861.00,  601.79
  862.00,  595.57
  863.00,  587.09
  864.00,  580.32
  865.00,  576.68
  866.00,  570.82
  867.00,  575.66
  868.00,  564.05
  869.00,  551.03
  870.00,  539.44
  871.00,  533.94
  872.00,  532.85
  873.00,  523.10
  874.00,  516.16
  875.00,  510.59
  876.00,  507.17
  877.00,  502.00
  878.00,  496.57
  879.00,  485.33
  880.00,  484.25
  881.00,  477.10
  882.00,  479.73
  883.00,  476.33
  884.00,  475.00
  885.00,  467.78
  886.00,  465.36
  887.00,  460.18
  888.00,  458.36
  889.00,  452.66
  890.00,  447.76
  891.00,  446.61
  892.00,  435.41
  893.00,  446.39
  894.00,  441.72
  895.00,  439.69
  896.00,  433.68
  897.00,  435.82
  898.00,  436.25
  899.00,  438.51
  900.00,  442.48
  901.00,  442.10
  902.00,  437.77
  903.00,  439.68
  904.00,  438.18
  905.00,  435.96
  906.00,  437.93
  907.00,  432.57
  908.00,  427.38
  909.00,  419.91
  910.00,  428.33
  911.00,  426.04
  912.00,  426.83
  913.00,  426.75
  914.00,  421.78
  915.00,  420.37
  916.00,  416.11
  917.00,  418.94
  918.00,  412.97
  919.00,  409.90
  920.00,  402.05
  921.00,  404.02
  922.00,  397.31
  923.00,  391.24
  924.00,  400.47
  925.00,  385.75
  926.00,  380.98
  927.00,  378.28
  928.00,  369.58
  929.00,  367.08
  930.00,  363.90
  931.00,  354.22
  932.00,  349.59
  933.00,  344.01
  934.00,  347.36
  935.00,  331.69
  936.00,  316.10
  937.00,  318.82
  938.00,  300.40
  939.00,  292.46
  940.00,  288.28
  941.00,  275.37
  942.00,  271.77
  943.00,  264.23
  944.00,  259.27
  945.00,  264.53
  946.00,  251.80
  947.00,  257.97
  948.00,  254.49
  949.00,  251.91
  950.00,  253.73
  951.00,  254.79
  952.00,  255.92
  953.00,  256.85
  954.00,  252.26
  955.00,  257.13
  956.00,  259.53
  957.00,  256.75
  958.00,  252.79
  959.00,  249.94
  960.00,  259.74
  961.00,  252.67
  962.00,  251.38
  963.00,  254.98
  964.00,  252.42
  965.00,  250.72
  966.00,  255.18
  967.00,  251.32
  968.00,  250.99
  969.00,  248.62
  970.00,  245.66
  971.00,  242.92
  972.00,  246.34
  973.00,  244.34
  974.00,  240.58
  975.00,  237.64
  976.00,  242.91
  977.00,  243.08
  978.00,  237.53
  979.00,  239.62
  980.00,  231.75
  981.00,  228.88
  982.00,  234.54
  983.00,  235.19
  984.00,  229.31
  985.00,  233.51
  986.00,  231.35
  987.00,  228.60
  988.00,  228.24
  989.00,  223.61
  990.00,  227.83
  991.00,  225.57
  992.00,  223.98
  993.00,  221.10
  994.00,  222.67
  995.00,  222.17
  996.00,  220.10
  997.00,  224.20
  998.00,  216.71
  999.00,  218.89
 1000.00,  211.86
